"TYPE_NAME","MIX","INGR_CODE","INGR_KOR_NAME","INGR_ENG_NAME","MIX_INGR","ITEM_SEQ","ITEM_NAME","FORM_NAME","ETC_OTC_NAME","CLASS_CODE","CLASS_NAME","MAIN_INGR","MIXTURE_MIX","MIXTURE_INGR_CODE","MIXTURE_INGR_KOR_NAME","MIXTURE_INGR_ENG_NAME","MIXTURE_CLASS_CODE","MIXTURE_MAIN_INGR","NOTIFICATION_DATE","PROHBT_CONTENT","REMARK","ITEM_PERMIT_DATE"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000064","테트라사이클린","Tetracycline","06150","[M223235]테트라사이클린염산염","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000127","미노사이클린","Minocycline","06150","[M223036]미노사이클린염산염","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","02310","[M222960]독시사이클린하이클레이트수화물","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M020026]독시사이클린","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M020027]독시사이클린하이클레이트","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M084576]독시사이클린","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M222836]독시사이클린수화물","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M222960]독시사이클린하이클레이트수화물","20070411","20070411","","20080620"
"병용금기","단일","D000019","아시트레틴","Acitretin","","200806769","네오티가손캡슐10밀리그램(아시트레틴)","경질캡슐제, 산제","전문의약품","03110","비타민 A 및 D제","[M086538]분무건조아시트레틴25%","단일","D000503","독시사이클린","Doxycycline","06150","[M222960]독시사이클린하이클레이트수화물/[M222960]독시사이클린하이클레이트수화물","20070411","20070411","","20080620"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000027","심바스타틴","Simvastatin","02180","[M089710]심바스타틴","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000027","심바스타틴","Simvastatin","02180","[M089710]심바스타틴/[M089710]심바스타틴","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000202","디히드로에르고타민","Dihydroergotamine","01140","[M086240]디히드로에르고타민메실레이트","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000213","피모지드","Pimozide","01170","[M071691]피모짓","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000228","메틸에르고메트린","Methylergometrine","02520","[M223020]메틸에르고메트린말레산염","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000419","로바스타틴","Lovastatin","02180","[M083392]로바스타틴","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000419","로바스타틴","Lovastatin","02180","[M083392]로바스타틴/[M083392]로바스타틴","20070411","20070411","","20040817"
"병용금기","단일","D000150","아타자나비르","Atazanavir","","200410363","레야타즈캡슐200밀리그램(아타자나비르황산염)","경질캡슐제, 과립제","전문의약품","06290","기타의 화학요법제","[M263079]아타자나비르황산염","단일","D000419","로바스타틴","Lovastatin","02180","[M083392]로바스타틴/[M083392]로바스타틴/[M083392]로바스타틴","20070411","20070411","","20040817"
"병용금기","단일","D000159","아미로라이드","Amiloride","","198100103","아미로정(염산아미로라이드)","나정","전문의약품","02130","이뇨제","[M080372]염산아미로라이드","단일","D000731","스피로노락톤","Spironolactone","02130","[M099796]스피로노락톤","20070411","20070411","","19811019"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000256","에리트로마이신","Erythromycin","06140","[M223129]에리트로마이신","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000256","에리트로마이신","Erythromycin","06140","[M223130]에리트로마이신스테아르산염","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000256","에리트로마이신","Erythromycin","06140","[M223131]에리트로마이신에스톨산염","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000256","에리트로마이신","Erythromycin","06140","[M256206]에리트로마이신 장용피입자","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000256","에리트로마이신","Erythromycin","06150","[M257644]에리트로마이신스티노프레이트","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000558","에파비렌즈","Efavirenz","06290","[M088675]에파비렌즈","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000762","이트라코나졸","Itraconazole","06290","[M083733]이트라코나졸제피과립","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000762","이트라코나졸","Itraconazole","06290","[M083734]이트라코나졸","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000762","이트라코나졸","Itraconazole","06290","[M092870]이트라코나졸고체분산체","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000762","이트라코나졸","Itraconazole","06290","[M201487]이트라코나졸고체분산","20070411","20070411","","20050620"
"병용금기","단일","D000202","디히드로에르고타민","Dihydroergotamine","","200501503","에르고탄주(디히드로에르고타민메실레이트)(수출용)","용액주사제","전문의약품","01140","해열.진통.소염제","[M086240]디히드로에르고타민메실레이트","단일","D000762","이트라코나졸","Itraconazole","06290","[M270057]이트라코나졸고체분산체/[M083734]이트라코나졸","20070411","20070411","","20050620"
"병용금기","단일","D000213","피모지드","Pimozide","","198500619","명인피모짓정4밀리그램","나정","전문의약품","01170","정신신경용제","[M071691]피모짓","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19850514"
"병용금기","단일","D000213","피모지드","Pimozide","","198500619","명인피모짓정4밀리그램","나정","전문의약품","01170","정신신경용제","[M071691]피모짓","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","19850514"
"병용금기","단일","D000213","피모지드","Pimozide","","198500620","명인피모짓정1밀리그램","나정","전문의약품","01170","정신신경용제","[M071691]피모짓","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19850514"
"병용금기","단일","D000213","피모지드","Pimozide","","198500620","명인피모짓정1밀리그램","나정","전문의약품","01170","정신신경용제","[M071691]피모짓","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","19850514"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","198400651","에르빈주사액(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","19840223"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","198400651","에르빈주사액(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","19840223"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","198400651","에르빈주사액(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","19840223"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200100638","제일제약메틸에르고노빈주(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","20010604"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200100638","제일제약메틸에르고노빈주(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","20010604"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200100638","제일제약메틸에르고노빈주(메틸에르고메트린말레산염)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20010604"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200201258","메노빈주(메틸에르고메트린말레산염)(수출용)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","20020225"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200201258","메노빈주(메틸에르고메트린말레산염)(수출용)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","20020225"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","200201258","메노빈주(메틸에르고메트린말레산염)(수출용)","용액주사제","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20020225"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","202004980","휴메트린정(메틸에르고메트린말레산염)","당의정","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","20200709"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","202004980","휴메트린정(메틸에르고메트린말레산염)","당의정","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","20200709"
"병용금기","단일","D000228","메틸에르고메트린","Methylergometrine","","202004980","휴메트린정(메틸에르고메트린말레산염)","당의정","전문의약품","02520","자궁수축제","[M223020]메틸에르고메트린말레산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20200709"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","198902796","페니드정5밀리그램(메틸페니데이트염산염)","나정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","19891227"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","198902797","페니드정10밀리그램(메틸페니데이트염산염)","나정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","19891227"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","200705351","페로스핀정10밀리그램(메틸페니데이트염산염)","나정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20070510"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201111086","메디키넷리타드캡슐5mg(메틸페니데이트염산염)","장용성캡슐제, 펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20111222"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201111087","메디키넷리타드캡슐40mg(메틸페니데이트염산염)","장용성캡슐제, 펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20111222"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201111088","메디키넷리타드캡슐10mg(메틸페니데이트염산염)","장용성캡슐제, 펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20111222"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201111091","메디키넷리타드캡슐20mg(메틸페니데이트염산염)","장용성캡슐제, 펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20111222"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201111093","메디키넷리타드캡슐30mg(메틸페니데이트염산염)","장용성캡슐제, 펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20111222"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201501271","콘서타OROS서방정36밀리그램(메틸페니데이트염산염)","서방성필름코팅정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150311"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201501273","콘서타OROS서방정54밀리그램(메틸페니데이트염산염)","서방성필름코팅정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150311"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201503880","비스펜틴조절방출캡슐10mg(메틸페니데이트염산염)","경질캡슐제, 서방성장용성펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150615"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201503881","비스펜틴조절방출캡슐30mg(메틸페니데이트염산염)","경질캡슐제, 서방성장용성펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150615"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201503882","비스펜틴조절방출캡슐60mg(메틸페니데이트염산염)","경질캡슐제, 서방성장용성펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150615"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201504504","비스펜틴조절방출캡슐50mg(메틸페니데이트염산염)","경질캡슐제, 서방성장용성펠렛","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20150703"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201600735","페로스핀정5밀리그램(메틸페니데이트염산염)","나정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20160204"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","201901159","페니드정10밀리그램(메틸페니데이트염산염)(Penid Tab. 10mg)","나정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20190225"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","202005265","콘서타OROS서방정18밀리그램(메틸페니데이트염산염)","서방성필름코팅정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20200722"
"병용금기","단일","D000229","메틸페니데이트","Methylphenidate","","202005266","콘서타OROS서방정27밀리그램(메틸페니데이트염산염)","서방성필름코팅정","전문의약품","01150","각성제,흥분제","[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염/[M223025]메틸페니데이트염산염","단일","D000139","셀레길린염산염","Selegiline Hydrochloride","01190","[M222864]셀레길린염산염","20070411","20070411","","20200722"
"병용금기","단일","D000259","아미오다론","Amiodarone","","200603929","코다론주사(아미오다론염산염)","용액주사제","전문의약품","02120","부정맥용제","[M264471]아미오다론염산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20060324"
"병용금기","단일","D000259","아미오다론","Amiodarone","","200701021","코다론정(아미오다론염산염)","나정","전문의약품","02120","부정맥용제","[M264471]아미오다론염산염","단일","D000712","리토나비르","Ritonavir","06290","[M259362]리토나비르","20070411","20070411","","20070124"
"병용금기","단일","D000287","나라트립탄","Naratriptan","","199906868","나라믹정2.5밀리그램(나라트립탄염산염)","필름코팅정","전문의약품","01140","해열.진통.소염제","[M249577]나라트립탄염산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","19990112"
"병용금기","단일","D000287","나라트립탄","Naratriptan","","199906868","나라믹정2.5밀리그램(나라트립탄염산염)","필름코팅정","전문의약품","01140","해열.진통.소염제","[M249577]나라트립탄염산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","19990112"
"병용금기","단일","D000287","나라트립탄","Naratriptan","","202106983","나그란구강붕해정2.5밀리그램(나라트립탄염산염)","구강붕해정","전문의약품","01140","해열.진통.소염제","[M249577]나라트립탄염산염","단일","D000171","졸미트립탄","Zolmitriptan","01140","[M090949]졸미트립탄","20070411","20070411","","20211018"
"병용금기","단일","D000287","나라트립탄","Naratriptan","","202106983","나그란구강붕해정2.5밀리그램(나라트립탄염산염)","구강붕해정","전문의약품","01140","해열.진통.소염제","[M249577]나라트립탄염산염","단일","D000650","수마트립탄","Sumatriptan","01140","[M246956]수마트립탄숙신산염","20070411","20070411","","20211018"
"병용금기","단일","D000314","리팜피신","Rifampicin","","197300021","리포덱스캅셀(리팜피신)(수출명: 종근당리팜피신캅셀150mg)","경질캡슐제, 산제","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신/[M020042]리팜피신/[M020042]리팜피신/[M020042]리팜피신/[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19730727"
"병용금기","단일","D000314","리팜피신","Rifampicin","","197300084","리팜핀캡슐150밀리그램(리팜피신)","경질캡슐제, 산제","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19730611"
"병용금기","단일","D000314","리팜피신","Rifampicin","","197700117","리팜핀캡슐300밀리그램(리팜피신)(수출명:리팜메디코)","경질캡슐제, 산제","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19770124"
"병용금기","단일","D000314","리팜피신","Rifampicin","","198000054","리포덱스정300밀리그람(리팜피신)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19801118"
"병용금기","단일","D000314","리팜피신","Rifampicin","","198200048","리포덱스정600밀리그람(리팜피신)/종근당리팜피신정600밀리그람(수출용)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신/[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19820909"
"병용금기","단일","D000314","리팜피신","Rifampicin","","198200049","리포덱스정450밀리그람(리팜피신)/종근당리팜피신정450밀리그람(수출용)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신/[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19820909"
"병용금기","단일","D000314","리팜피신","Rifampicin","","198300329","리팜핀정600미리그람(리팜피신)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19831020"
"병용금기","단일","D000314","리팜피신","Rifampicin","","199500001","신풍리팜피신정150밀리그람(수출용)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19950331"
"병용금기","단일","D000314","리팜피신","Rifampicin","","199500002","신풍리팜피신정300밀리그람(수출용)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19950331"
"병용금기","단일","D000314","리팜피신","Rifampicin","","199502820","코러스리팜피신정600밀리그람(수출용)","필름코팅정","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19951020"
"병용금기","단일","D000314","리팜피신","Rifampicin","","199502841","코러스리팜피신캅셀150밀리그람(수출명:TIMPICINECAP)(수출용)","경질캡슐제, 산제","전문의약품","06130","주로 항산성균에 작용하는 것","[M020042]리팜피신","단일","D000443","보리코나졸","Voriconazole","06290","[M102252]보리코나졸","20070411","20070411","","19951004"
